id,name_en,name_ja,name_kana,category,prefecture,address,Lien google map,city,score
1171606,Aki-Nagahama Station,安芸長浜,,station,Hiroshima,"1 Chome-1 Tadanouminagahama, Takehara, Hiroshima 729-2315, Japan",https://www.google.com/maps/place/?q=place_id:ChIJsSdxHDhbUDUR4ASLS-0y7yw,Takehara,10
1171607,Ōnori Station,大乗,,station,Hiroshima,"Takasakicho, Takehara, Hiroshima 729-2313, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ3aMnolZbUDURaRH0dXOI5xU,Takehara,10
1171608,Takehara Station,竹原,,station,Hiroshima,"1 Chome-1 Central, Takehara, Hiroshima 725-0026, Japan",https://www.google.com/maps/place/?q=place_id:ChIJGSs8_yRDUDURJ3gQtFMUg9U,Takehara,10
1171609,Yoshina Station,吉名,,station,Hiroshima,"Yoshinacho, Takehara, Hiroshima 725-0013, Japan",https://www.google.com/maps/place/?q=place_id:ChIJPbB-h3ZCUDURpxAViOAVOIk,Takehara,10
1171610,Aki-Tsu Station,安芸津,,station,Hiroshima,"Akitsucho Mitsu, Higashihiroshima, Hiroshima 739-2402, Japan",https://www.google.com/maps/place/?q=place_id:ChIJb4tmKtZrUDURppsRCgEiSYM,Higashihiroshima,10
1171611,Kazahaya Station,風早,,station,Hiroshima,"Akitsucho Kazahaya, Higashihiroshima, Hiroshima 739-2403, Japan",https://www.google.com/maps/place/?q=place_id:ChIJa7si0ZFrUDURJYTl8W3x54Y,Higashihiroshima,10
1171612,Yasuura Station,安浦,,station,Hiroshima,"1 Chome-3 Yasuuracho Chuo, Kure, Hiroshima 737-2516, Japan",https://www.google.com/maps/place/?q=place_id:ChIJcRz4rCltUDURe8zxMu5QHP0,Kure,10
1171613,Ato Station,安登,,station,Hiroshima,"5 Chome-2 Yasuuracho Atonishi, Kure, Hiroshima 737-2512, Japan",https://www.google.com/maps/place/?q=place_id:ChIJPSm9_IsSUDURVaznPGpFqB0,Kure,10
1171614,Aki-Kawajiri Station,安芸川尻,,station,Hiroshima,"2 Chome-19 Kawajirichonishi, Kure, Hiroshima 737-2603, Japan",https://www.google.com/maps/place/?q=place_id:ChIJwZHG6uYNUDUR6NxZei19WVk,Kure,10
1171615,Nigata Station,仁方,,station,Hiroshima,"2 Chome-1 Nigatahonmachi, Kure, Hiroshima 737-0152, Japan",https://www.google.com/maps/place/?q=place_id:ChIJUdqNW-wOUDUR2hT14kXh-FI,Kure,10
1171616,HIROSHIMA STATION,広,,station,Hiroshima,"1-２番３７号 Matsubarachō, Minami Ward, Hiroshima, 732-0822, Japan",https://www.google.com/maps/place/?q=place_id:ChIJO1MgvFOfWjUR6-cLRTI_QSg,Hiroshima,100
1171617,Shin-Hiro Station,新広,,station,Hiroshima,"2 Chome-1 Hirokoshingai, Kure, Hiroshima 737-0112, Japan",https://www.google.com/maps/place/?q=place_id:ChIJn6dqWiMJUDURHz0MJg8U67M,Kure,50
1171618,Aki-Aga Station,安芸阿賀,,station,Hiroshima,"6 Chome-3 Agachuo, Kure, Hiroshima 737-0003, Japan",https://www.google.com/maps/place/?q=place_id:ChIJnUGLNBsJUDURtnNHbRmSKcw,Kure,10
1171619,Kure Station,呉,,station,Hiroshima,"1 Takaramachi, Kure, Hiroshima 737-0029, Japan",https://www.google.com/maps/place/?q=place_id:ChIJBW5GTywIUDUR9aAzFSr4atI,Kure,50
1171620,Kawaraishi Station,川原石,,station,Hiroshima,"Higashishioyacho, Kure, Hiroshima 737-0837, Japan",https://www.google.com/maps/place/?q=place_id:ChIJmwMBzoSnWjURXUj5OTLa_W4,Kure,10
1171621,Yoshiura Station,吉浦,,station,Hiroshima,"1 Chome-1 Yoshiurahonmachi, Kure, Hiroshima 737-0861, Japan",https://www.google.com/maps/place/?q=place_id:ChIJPQNKOqGnWjURGQOFKh3BGDM,Kure,10
1171622,Karugahama Station,かるが浜,,station,Hiroshima,"4 Karugacho, Kure, Hiroshima 737-0862, Japan",https://www.google.com/maps/place/?q=place_id:ChIJTcA9jamnWjUR_1v9iu0a9D4,Kure,10
1171623,Tennō Station,天応,,station,Hiroshima,"3 Tennoshioyacho, Kure, Hiroshima 737-0881, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ9zLzeRinWjUR2E1CfrfJGDc,Kure,10
1171624,Kure-Portopia Station,呉ポートピア,,station,Hiroshima,"1 Tennodenjubaracho, Kure, Hiroshima 737-0884, Japan",https://www.google.com/maps/place/?q=place_id:ChIJsWXvcyenWjURq_XDxeVsaYg,Kure,10
1171625,Koyaura Station,小屋浦,,station,Hiroshima,"2 Chome-4 Koyaura, Saka, Aki District, Hiroshima 731-4331, Japan",https://www.google.com/maps/place/?q=place_id:ChIJDxDw7dOmWjURVrmUtIlxVLM,Saka,10
1171626,Mizushiri Station,水尻,,station,Hiroshima,"Saka, Aki District, Hiroshima 731-4301, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ85aKXDqhWjUR3uh1t5UFNfo,Saka,10
1171627,Saka Station,坂,,station,Hiroshima,"3 Chome-1 Heiseigahama, Saka, Aki District, Hiroshima 731-4312, Japan",https://www.google.com/maps/place/?q=place_id:ChIJgxyZNAChWjURESAosQYkxB0,Saka,10
1171628,Yano Station,矢野,,station,Hiroshima,"1 Chome-32 Yanonishi, Aki Ward, Hiroshima, 736-0085, Japan",https://www.google.com/maps/place/?q=place_id:ChIJjZdadxWgWjURIUyF_3vM1CA,Hiroshima,10
1171703,Mitaki Station,三滝,,station,Hiroshima,"2 Chome-13 Mitakihonmachi, Nishi Ward, Hiroshima, 733-0802, Japan",https://www.google.com/maps/place/?q=place_id:ChIJsbScSJGYWjURYfel7eCQemM,Hiroshima,10
1171704,Aki-Nagatsuka Station,安芸長束,,station,Hiroshima,"4-chōme-1-12 Nagatsuka, Asaminami Ward, Hiroshima, 731-0135, Japan",https://www.google.com/maps/place/?q=place_id:ChIJGXMxxNyYWjURg_9jUXxICqM,Hiroshima,10
1171705,Shimo-Gion Station,下祇園,,station,Hiroshima,"3 Chome-11 Gion, Asaminami Ward, Hiroshima, 731-0138, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ8alGWC-ZWjURjJlbN2kYd1g,Hiroshima,10
1171706,Furuichibashi Station,古市橋,,station,Hiroshima,"3 Chome-31 Furuichi, Asaminami Ward, Hiroshima, 731-0123, Japan",https://www.google.com/maps/place/?q=place_id:ChIJkcffEEqZWjUR0iQ_RtV6mqE,Hiroshima,10
1171707,Ōmachi Station,大町,,station,Hiroshima,"2 Chome-9 Omachihigashi, Asaminami Ward, Hiroshima, 731-0124, Japan",https://www.google.com/maps/place/?q=place_id:ChIJZwGhE1OZWjURJ1yTQukeTMk,Hiroshima,50
1171708,Midorii Station,緑井,,station,Hiroshima,"4 Chome-10 Midorii, Asaminami Ward, Hiroshima, 731-0103, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ6Y86pAGcWjURNCfIIm0w0fk,Hiroshima,10
1171709,Shichikenjaya Station,七軒茶屋,,station,Hiroshima,"7 Chome-5 Midorii, Asaminami Ward, Hiroshima, 731-0103, Japan",https://www.google.com/maps/place/?q=place_id:ChIJnXJliw-cWjURQacq9DtJwWE,Hiroshima,10
1171710,Bairin Station,梅林,,station,Hiroshima,"3 Chome-2 Yagi, Asaminami Ward, Hiroshima, 731-0101, Japan",https://www.google.com/maps/place/?q=place_id:ChIJcwDWs0OcWjURKVY6t6QZmHA,Hiroshima,10
1171711,Kami-Yagi Station,上八木,,station,Hiroshima,"8 Chome-14 Yagi, Asaminami Ward, Hiroshima, 731-0101, Japan",https://www.google.com/maps/place/?q=place_id:ChIJH1nzxficWjURGzJTS5Gwy8k,Hiroshima,10
1171712,Nakashima Station,中島,,station,Hiroshima,"1 Chome-3 Kabeminami, Asakita Ward, Hiroshima, 731-0223, Japan",https://www.google.com/maps/place/?q=place_id:ChIJZR2MQB6dWjURrUa1cE-HziY,Hiroshima,10
1171713,Kabe Station,可部,,station,Hiroshima,"2 Chome-27 Kabe, Asakita Ward, Hiroshima, 731-0221, Japan",https://www.google.com/maps/place/?q=place_id:ChIJXw_HZticWjUR9Sbj0TVntAk,Hiroshima,10
1171714,Kōdo-Homachigawa Station,河戸帆待川,,station,Hiroshima,"2 Chome-27 Kameyama, Asakita Ward, Hiroshima, 731-0231, Japan",https://www.google.com/maps/place/?q=place_id:ChIJh-2qhNCcWjURVt2Omk2S7uU,Hiroshima,10
1171715,Aki-Kameyama Station,あき亀山,,station,Hiroshima,"1 Chome-1 Kameyamaminami, Asakita Ward, Hiroshima, 731-0232, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ5SooksacWjUR-E-7X3_3C20,Hiroshima,10
1172002,Bingo-Honjō Station,備後本庄,,station,Hiroshima,"3 Chome-30 Honjochonaka, Fukuyama, Hiroshima 720-0076, Japan",https://www.google.com/maps/place/?q=place_id:ChIJRUYKNowQUTURfJeIaOrzI18,Fukuyama,10
1172003,Yoko Station,横尾,,station,Hiroshima,"1 Chome-30 Yokoocho, Fukuyama, Hiroshima 720-0011, Japan",https://www.google.com/maps/place/?q=place_id:ChIJVUd61SgXUTURdX7NorkBAsE,Fukuyama,10
1172004,Kannabe Station,神辺,,station,Hiroshima,"Kawaminami-746-11 Kannabechō, 福山市 広島県 720-2124, Japan",https://www.google.com/maps/place/?q=place_id:ChIJceEuYfAWUTURgX97q_BFj-Q,Fukuyama,10
1172005,Yudamura Station,湯田村,,station,Hiroshima,"Tokuda Kannabecho, Fukuyama, Hiroshima 720-2126, Japan",https://www.google.com/maps/place/?q=place_id:ChIJgyxMeFQWUTUR65BYsvp0qOk,Fukuyama,10
1172006,Michino-Ue Station,道上,,station,Hiroshima,"Michinoue Kannabecho, Fukuyama, Hiroshima 720-2104, Japan",https://www.google.com/maps/place/?q=place_id:ChIJBznnpKkXUTUR21r1blDUt6E,Fukuyama,10
1172007,万能倉駅,万能倉,,station,Hiroshima,"Managura Ekiyacho, Fukuyama, Hiroshima 720-1131, Japan",https://www.google.com/maps/place/?q=place_id:ChIJH-qSemUXUTURgv98QC3D8v0,Fukuyama,10
1172008,Ekiya Station,駅家,,station,Hiroshima,"Ekiyacho, Fukuyama, Hiroshima, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ2XHSouAZUTURmfTQ0jjHAq0,Fukuyama,10
1172009,Chikata Station,近田,,station,Hiroshima,"Chikata Ekiyacho, Fukuyama, Hiroshima 720-1133, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ67IOu_IZUTURRuYZ7-6H6M8,Fukuyama,10
1172010,Tode Station,戸手,,station,Hiroshima,"Tode Shinichicho, Fukuyama, Hiroshima 729-3101, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ81FgrogZUTURQXxa5jPMxrs,Fukuyama,10
1172011,Kami-Tode Station,上戸手,,station,Hiroshima,"Tode Shinichicho, Fukuyama, Hiroshima 729-3101, Japan",https://www.google.com/maps/place/?q=place_id:ChIJuwJnRn0ZUTURinIoDtTNmbE,Fukuyama,10
1172012,HIROSHIMA STATION,新市,,station,Hiroshima,"1-２番３７号 Matsubarachō, Minami Ward, Hiroshima, 732-0822, Japan",https://www.google.com/maps/place/?q=place_id:ChIJO1MgvFOfWjUR6-cLRTI_QSg,Hiroshima,100
1172013,Takagi Station,高木,,station,Hiroshima,"Takagicho, Fuchu, Hiroshima 726-0013, Japan",https://www.google.com/maps/place/?q=place_id:ChIJWy702_8bUTURGGRZQXsJGH4,Fuchu,10
1172014,Ukai Station,鵜飼,,station,Hiroshima,"Ukaicho, Fuchu, Hiroshima 726-0002, Japan",https://www.google.com/maps/place/?q=place_id:ChIJoRYcMageUTURTpmzZ433q7M,Fuchu,10
1172015,Fuchū Station,府中,,station,Hiroshima,"Fukawacho, Fuchu, Hiroshima 726-0004, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ3eoakaAeUTURe89QFoGQ5cU,Fuchu,10
1172016,下川辺駅,下川辺,,station,Hiroshima,"Chiishicho, Fuchu, Hiroshima 726-0027, Japan",https://www.google.com/maps/place/?q=place_id:ChIJt5DJE68dUTURhvV8Zpaoh8k,Fuchu,10
1172017,Nakahata Station,中畑,,station,Hiroshima,"Kawasacho, Fuchu, Hiroshima 729-3221, Japan",https://www.google.com/maps/place/?q=place_id:ChIJz62HmucdUTURw6CoKI7wOZY,Fuchu,10
1172018,Kawasa Station,河佐,,station,Hiroshima,"Kusacho, Fuchu, Hiroshima 729-3222, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ1YaUrA_iUDURVVN_x4Q5BAI,Fuchu,10
1172019,Bingo-Mikawa Station,備後三川,,station,Hiroshima,"Io, Sera, Sera District, Hiroshima 729-3307, Japan",https://www.google.com/maps/place/?q=place_id:ChIJH7ZRZFnhUDURXCW1IhRydY8,Sera,10
1172020,Bingo-Yano Station,備後矢野,,station,Hiroshima,"Jogecho Yatada, Fuchu, Hiroshima 729-3415, Japan",https://www.google.com/maps/place/?q=place_id:ChIJb87o_O_gUDURPZ4VY2DoAJM,Fuchu,10
1172021,Jōge Station,上下,,station,Hiroshima,"Jogecho Joge, Fuchu, Hiroshima 729-3431, Japan",https://www.google.com/maps/place/?q=place_id:ChIJSUWu4Z_gUDURkzrVMFd8hu0,Fuchu,10
1172022,Kōnu Station,甲奴,,station,Hiroshima,"Konucho Hongo, Miyoshi, Hiroshima 729-4101, Japan",https://www.google.com/maps/place/?q=place_id:ChIJL0Gf8lznUDUR61Ph_Y0TuwQ,Miyoshi,10
1172023,Kajita Station,梶田,,station,Hiroshima,"Konucho Kajita, Miyoshi, Hiroshima 729-4105, Japan",https://www.google.com/maps/place/?q=place_id:ChIJy3E25HfnUDURl9DsWqVwXKU,Miyoshi,10
1172024,Bingo-Yasuda Station,備後安田,,station,Hiroshima,"Kisacho Yasuda, Miyoshi, Hiroshima 729-4203, Japan",https://www.google.com/maps/place/?q=place_id:ChIJTeMErETdUDURaQv1VU8ZdCg,Miyoshi,10
1172025,Kisa Station,吉舎,,station,Hiroshima,"Kisacho Mitama, Miyoshi, Hiroshima 729-4204, Japan",https://www.google.com/maps/place/?q=place_id:ChIJXW2c-0XoUDURPax83nmWqw4,Miyoshi,10
1172026,Mirasaka Station,三良坂,,station,Hiroshima,"Mirasakacho Mirasaka, Miyoshi, Hiroshima 729-4304, Japan",https://www.google.com/maps/place/?q=place_id:ChIJX4cdQArCUDURVGqLZK1WNkw,Miyoshi,10
1172102,Kami-Kagawa Station,上嘉川,,station,Yamaguchi,"Kagawa, Yamaguchi, 754-0897, Japan",https://www.google.com/maps/place/?q=place_id:ChIJZQTmG2eERDUREHjgzThkfaw,Yamaguchi,10
1172103,Fukamizo Station,深溝,,station,Yamaguchi,"Fukamizo, Yamaguchi, 754-0895, Japan",https://www.google.com/maps/place/?q=place_id:ChIJo1ZTSh2ERDURkTrO0ipf1r4,Yamaguchi,10
1172104,Suō-Sayama Station,周防佐山,,station,Yamaguchi,"Sayama, Yamaguchi, 754-0894, Japan",https://www.google.com/maps/place/?q=place_id:ChIJs3PvfbSGRDUR8dT0JJJ2EQM,Sayama,10
1172105,Iwakura Station,岩倉,,station,Yamaguchi,"Ajisu, Yamaguchi, 754-1277, Japan",https://www.google.com/maps/place/?q=place_id:ChIJXfnRojKBRDURDT73kTxogGc,Ajisu,10
1172106,Ajisu Station,阿知須,,station,Yamaguchi,"Ajisu, Yamaguchi, 754-1277, Japan",https://www.google.com/maps/place/?q=place_id:ChIJKVW_D9SARDURIVoojPD5WWk,Yamaguchi,10
1172107,Kiwa Station,岐波,,station,Yamaguchi,"Higashikiwa, Ube, Yamaguchi 755-0241, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ98v7z6SARDURDrWrMqGAO0A,Ube,10
1172108,Maruo Station,丸尾,,station,Yamaguchi,"Higashikiwa, Ube, Yamaguchi 755-0241, Japan",https://www.google.com/maps/place/?q=place_id:ChIJETMU2j5-RDURl4RcVYpxA3M,Ube,10
1172109,Tokonami Station,床波,,station,Yamaguchi,"2 Chome-4 Tokonami, Ube, Yamaguchi 755-0153, Japan",https://www.google.com/maps/place/?q=place_id:ChIJN92dBxJ_RDURFhrwxyBM99c,Ube,10
1172110,Tokiwa Station,常盤,,station,Yamaguchi,"Nishikiwa, Ube, Yamaguchi 755-0151, Japan",https://www.google.com/maps/place/?q=place_id:ChIJJyAoPkV_RDURgmKZTlXe2c4,Ube,10
1172111,Kusae Station,草江,,station,Yamaguchi,"3 Chome-5 Kusae, Ube, Yamaguchi 755-0004, Japan",https://www.google.com/maps/place/?q=place_id:ChIJZ-3qO1OHQzURQoMJ9CI_DNc,Ube,10
1172112,Ubemisaki Station,宇部岬,,station,Yamaguchi,"5 Chome-4 Matsuyamacho, Ube, Yamaguchi 755-0026, Japan",https://www.google.com/maps/place/?q=place_id:ChIJs1I9R0iHQzURDncZ_4hwgCQ,Ube,10
1172113,Higashi-Shinkawa Station,東新川,,station,Yamaguchi,"2 Higashishinkawacho, Ube, Yamaguchi 755-0019, Japan",https://www.google.com/maps/place/?q=place_id:ChIJqW-76cuAQzURpq0qrFLU5Is,Ube,10
1172114,Kotoshiba Station,琴芝,,station,Yamaguchi,"2 Chome-6 Kotoshibacho, Ube, Yamaguchi 755-0033, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ-yeXN86AQzURpJOQm7_q3JY,Ube,10
1172115,Ubeshinkawa Station,宇部新川,,station,Yamaguchi,"1 Chome-7 Uemachi, Ube, Yamaguchi 755-0051, Japan",https://www.google.com/maps/place/?q=place_id:ChIJKxUevdeAQzURFX25NvutQOA,Ube,10
1172116,Inō Station,居能,,station,Yamaguchi,"Fujimagari, Ube, Yamaguchi 755-0057, Japan",https://www.google.com/maps/place/?q=place_id:ChIJqbgt9jqBQzURBZzUoBijWpM,Ube,10
1172117,Iwahana Station,岩鼻,,station,Yamaguchi,"1 Iwahanacho, Ube, Yamaguchi 755-0810, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ_5TiKBSBQzURivPffVTB_Cg,Ube,10
1172202,Yunotō Station,湯ノ峠,,station,Yamaguchi,"Asa, Sanyoonoda, Yamaguchi 757-0001, Japan",https://www.google.com/maps/place/?q=place_id:ChIJccUUeeN4QzURMKhA7mpNz6c,Sanyoonoda,10
1172203,Atsu Station,厚保,,station,Yamaguchi,"Hongo Nishiatsucho, Mine, Yamaguchi 759-2151, Japan",https://www.google.com/maps/place/?q=place_id:ChIJk-XDOqJ5QzURcsO-hn9tUWE,Mine,10
1172204,Shirōgahara Station,四郎ケ原,,station,Yamaguchi,"Kawahigashi Higashiatsucho, Mine, Yamaguchi 759-2142, Japan",https://www.google.com/maps/place/?q=place_id:ChIJtdaLONN7QzURMMX6mQyB5dg,Mine,10
1172205,Minami-Ōmine Station,南大嶺,,station,Yamaguchi,"Nishibun Ominecho, Mine, Yamaguchi 759-2213, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ74DMLnR7QzURYic9iA2RQMA,Mine,10
1172206,新山口駅,美祢,,station,Yamaguchi,"1-chome-2 Ogorireiwa, Yamaguchi, 754-0041, Japan",https://www.google.com/maps/place/?q=place_id:ChIJCXCOgN6ERDURuDNG6OLYFso,Yamaguchi,100
1172207,Shigeyasu Station,重安,,station,Yamaguchi,"Kitabun Ominecho, Mine, Yamaguchi 759-2211, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ0X5tXVBjQzURIAbJfKuWCNU,Mine,10
1172208,Ofuku Station,於福,,station,Yamaguchi,"Kami Ofukucho, Mine, Yamaguchi 759-2301, Japan",https://www.google.com/maps/place/?q=place_id:ChIJB_LL9I5jQzURKxKryfWXzYE,Mine,10
1172209,Shibuki Station,渋木,,station,Yamaguchi,"Shibuki, Nagato, Yamaguchi 759-4104, Japan",https://www.google.com/maps/place/?q=place_id:ChIJIeErDTJnQzURCpQM6Na0tiM,Nagato,10
1172210,Nagato-Yumoto Station,長門湯本,,station,Yamaguchi,"Fukawayumoto, Nagato, Yamaguchi 759-4103, Japan",https://www.google.com/maps/place/?q=place_id:ChIJN04mzm1nQzURvNcWFXj-WnA,Nagato,10
1172211,Itamochi Station,板持,,station,Yamaguchi,"Nishifukawa, Nagato, Yamaguchi 759-4102, Japan",https://www.google.com/maps/place/?q=place_id:ChIJq3f1OIxdQzURzlJOOhvjJg4,Nagato,10
1172213,Senzaki Station,仙崎,,station,Yamaguchi,"Senzaki, Nagato, Yamaguchi 759-4106, Japan",https://www.google.com/maps/place/?q=place_id:ChIJTUIHPCdcQzURIQ-xe2Ok_bY,Nagato,10
1172303,Tsumazaki Station,妻崎,,station,Yamaguchi,"Higashisue, Ube, Yamaguchi 759-0206, Japan",https://www.google.com/maps/place/?q=place_id:ChIJC03xzlWBQzURSctQVogVUJQ,Ube,10
1172304,Nagato-Nagasawa Station,長門長沢,,station,Yamaguchi,"Higashisue, Ube, Yamaguchi 759-0206, Japan",https://www.google.com/maps/place/?q=place_id:ChIJV3go4ACEQzURev8BAggiCB0,Ube,10
1172305,Suzumeda Station,雀田,,station,Yamaguchi,"Onoda, Sanyoonoda, Yamaguchi 756-0817, Japan",https://www.google.com/maps/place/?q=place_id:ChIJNZXWQRGEQzURAiRf0gHWY64,Sanyoonoda,10
1172306,Onodakō Station,小野田港,,station,Yamaguchi,"4 Kitaryuocho, Sanyoonoda, Yamaguchi 756-0833, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ_2k4XnGEQzURv9MiT5szBog,Sanyoonoda,10
1172307,Minami-Onoda Station,南小野田,,station,Yamaguchi,"5 Heiseicho, Sanyoonoda, Yamaguchi 756-0837, Japan",https://www.google.com/maps/place/?q=place_id:ChIJOxEfBHaEQzURf5WDD_cY6QA,Sanyoonoda,10
1172308,Minami-Nakagawa Station,南中川,,station,Yamaguchi,"2 Chome-5 Nakagawa, Sanyoonoda, Yamaguchi 756-0806, Japan",https://www.google.com/maps/place/?q=place_id:ChIJY-w-85KDQzURxdzNCs_GKWM,Sanyoonoda,10
1172309,Mede Station,目出,,station,Yamaguchi,"Onoda, Sanyoonoda, Yamaguchi 756-0076, Japan",https://www.google.com/maps/place/?q=place_id:ChIJn8ZNO8GDQzURW0asa2UlVw8,Sanyoonoda,10
1172311,Hamagōchi Station,浜河内,,station,Yamaguchi,"Onoda, Sanyoonoda, Yamaguchi 756-0872, Japan",https://www.google.com/maps/place/?q=place_id:ChIJt-rEnUeEQzURi2v2dxE0DWg,Sanyoonoda,10
1172312,Nagato-Motoyama Station,長門本山,,station,Yamaguchi,"Onoda, Sanyoonoda, Yamaguchi 756-0873, Japan",https://www.google.com/maps/place/?q=place_id:ChIJU0545kyEQzURO0vVLfOBEIw,Sanyoonoda,10
1172402,Nishi-Iwakuni Station,西岩国,,station,Yamaguchi,"6 Chome-15 Nishimi, Iwakuni, Yamaguchi 741-0061, Japan",https://www.google.com/maps/place/?q=place_id:ChIJzb3XEzU0RTURShcXVc1frzo,Iwakuni,10
1172403,Kawanishi Station,川西,,station,Yamaguchi,"2 Chome-8 Kawanishi, Iwakuni, Yamaguchi 741-0082, Japan",https://www.google.com/maps/place/?q=place_id:ChIJyWks3CE0RTURGNdmU-96g8g,Iwakuni,10
1172404,Hashirano Station,柱野,,station,Yamaguchi,"Hashirano, Iwakuni, Yamaguchi 741-0073, Japan",https://www.google.com/maps/place/?q=place_id:ChIJT4-mozUxRTUR3OTXY8DzvW8,Iwakuni,10
1172405,Kimmeiji Station,欽明路,,station,Yamaguchi,"Kugamachi, Iwakuni, Yamaguchi 742-0344, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ6SXQvZk6RTURQ4pE_FWU6oM,Iwakuni,10
1172406,Kuga Station,玖珂,,station,Yamaguchi,"Kugamachi, Iwakuni, Yamaguchi 742-0344, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ-_wi9ss6RTURcbuw58cRrNU,Iwakuni,10
1172407,Suō-Takamori Station,周防高森,,station,Yamaguchi,"1550-2 Shūtōmachi Shimokubara, 岩国市 山口県 742-0417, Japan",https://www.google.com/maps/place/?q=place_id:ChIJV15a8PokRTUR8hqBbUDUJNc,Iwakuni,10
1172409,Takamizu Station,高水,,station,Yamaguchi,"3 Chome-5 Takamizuhara, Shunan, Yamaguchi 745-0662, Japan",https://www.google.com/maps/place/?q=place_id:ChIJs3eyX6chRTURrpJVK5iX1Ow,Shunan,10
1172410,Katsuma Station,勝間,,station,Yamaguchi,"Yobisaka, Shunan, Yamaguchi 745-0612, Japan",https://www.google.com/maps/place/?q=place_id:ChIJS57qmzYgRTURcJKn83fsnRg,Shunan,10
1172411,Ōkawachi Station,大河内,,station,Yamaguchi,"Okawachi, Shunan, Yamaguchi 745-0651, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ18HwpfYfRTURH91b5C8ODRk,Shunan,10
1172412,Suō-Kubo Station,周防久保,,station,Yamaguchi,"Kouchi, Kudamatsu, Yamaguchi 744-0061, Japan",https://www.google.com/maps/place/?q=place_id:ChIJPQOKjx3gRDURSmcWbGtRBe4,Kudamatsu,10
1172413,Ikunoya Station,生野屋,,station,Yamaguchi,"3 Chome-10 Ikunoyaminami, Kudamatsu, Yamaguchi 744-0033, Japan",https://www.google.com/maps/place/?q=place_id:ChIJEStqnF3gRDURsEZQBYyKUiU,Kudamatsu,10
1172414,Suō-Hanaoka Station,周防花岡,,station,Yamaguchi,"2 Chome-1 Minamihanaoka, Kudamatsu, Yamaguchi 744-0027, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ34D8de_gRDUR-jnegEcd83w,Kudamatsu,10
1180101,Tadotsu Station,多度津,,station,Kagawa,"3 Chome-3 Sakaemachi, Tadotsu, Nakatado District, Kagawa 764-0011, Japan",https://www.google.com/maps/place/?q=place_id:ChIJvcPVZNRiUTURWsqyzF7RU0Y,Tadotsu,10
1180102,Konzōji Station,金蔵寺,,station,Kagawa,"Konzojicho, Zentsuji, Kagawa 765-0031, Japan",https://www.google.com/maps/place/?q=place_id:ChIJ0YUzNUR9UTURm3EhCmmDNeQ,Zentsuji,10
1180103,Zentsūji Station,善通寺,,station,Kagawa,"1 Chome-7 Bunkyocho, Zentsuji, Kagawa 765-0013, Japan",https://www.google.com/maps/place/?q=place_id:ChIJD0ujRWJ9UTUReemX3Vyh9IM,Zentsuji,10
1180104,Kotohira Station,琴平,,station,Kagawa,"Japan, 〒766-0004 Kagawa, Nakatado District, Kotohira, Enai, 仲多度郡琴平町榎井",https://www.google.com/maps/place/?q=place_id:ChIJ32bPGlvWUzURXUokv0WdFy0,Kotohira,10
1180105,Shioiri Station,塩入,,station,Kagawa,"Honoyama, Manno, Nakatado District, Kagawa 769-0314, Japan",https://www.google.com/maps/place/?q=place_id:ChIJRz7PQqDWUzURydUG5X5kg68,Manno,10
1180106,Kurokawa Station,黒川,,station,Kagawa,"Shinme, Manno, Nakatado District, Kagawa 769-0317, Japan",https://www.google.com/maps/place/?q=place_id:ChIJPUccDajVUzUR3yy9tQ7YCU0,Manno,10
1180107,Sanuki-Saida Station,讃岐財田,,station,Kagawa,"Japan, 〒769-0401 Kagawa, Mitoyo, Saitachō Saitakami, ７３１１",https://www.google.com/maps/place/?q=place_id:ChIJpSUH5hXVUzURW7sCL2eXmX8,Mitoyo,10
1180108,Tsubojiri Station,坪尻,,station,Tokushima,"Tatsutani Ikedacho Nishiyama, Miyoshi, Tokushima 778-0040, Japan",https://www.google.com/maps/place/?q=place_id:ChIJhayPslYqUjURyWQzCS1rVeU,Miyoshi,10
